Country Name,Country Code,Indicator Code,Indicator Name,Date,value
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2015,73.4047760722846
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2015,69.0621880852013
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,71.1519453077381
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2015,51.3719895949535
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2015,19974290.307
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2015,8149.75183997258
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2015,77.8275101299389
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2015,72.3497307034654
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,74.9830840216775
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2016,10317365.457
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,40475.1774636493
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2016,83.2836563943322
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2016,77.9853458248265
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,80.5473096641302
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2016,10.9531834388092
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2016,29933491.501
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,4349.1472757469
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2016,72.7440877433821
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2016,68.4779447863122
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,70.5395002417484
Low & middle income,LMY,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2016,84.6698226928711
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2016,3592534.2
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,764.704885382735
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2016,64.5566121806226
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2016,60.7391744627814
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,62.6410379144215
Low income,LIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2016,61.5438613891602
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2016,6371614.779
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,2193.47120765322
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2016,70.1987970945658
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2016,66.7977742684956
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,68.4389960381744
Lower middle income,LMC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2016,81.2997512817383
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2016,26340957.301
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,4745.70858008481
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2016,73.6647296969638
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2016,69.3194276024943
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,71.4125294360556
Middle income,MIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2016,86.0083923339844
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2016,19969342.522
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2016,8041.06232407941
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2016,78.08799771893
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2016,72.6178580540923
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,75.252182440651
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2017,10317219.084
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,42118.2044042732
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2017,83.284658063271
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2017,78.068498004689
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,80.5903794834002
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2017,10.274670957025
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2017,29866357.875
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,4718.39202030595
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2017,72.9916193900123
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2017,68.7287700829992
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.7913003087404
Low & middle income,LMY,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2017,84.7279891967773
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2017,3569829.2
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,834.490881739881
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2017,64.9553975529531
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2017,61.1143143841485
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,63.0285168696645
Low income,LIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2017,63.069278717041
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2017,6338639.602
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,2322.90688323402
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2017,70.4613091315577
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2017,67.041003532545
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,68.6919164614795
Lower middle income,LMC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2017,81.2964172363281
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2017,26296528.675
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,5154.43109972778
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2017,73.9081628429166
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2017,69.5691205980234
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,71.6618805422667
Middle income,MIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2017,86.0126037597656
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2017,19957889.073
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2017,8834.5262262122
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2017,78.3359848081035
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2017,72.8979469323163
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,75.522241839414
High income,HIC,SP.REG.BRTH.ZS,Completeness of birth registration (%),2018,99.9371008550389
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2018,10319900.3
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,44571.4335819118
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2018,83.3819551533829
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2018,78.1726128344603
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,80.6904609791548
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2018,10.0579641948302
Low & middle income,LMY,SP.REG.BRTH.ZS,Completeness of birth registration (%),2018,69.6490800232746
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2018,29816266.142
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,4933.69796934306
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2018,73.2043072869996
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2018,68.9379591034225
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,71.0039497710484
Low & middle income,LMY,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2018,86.2883377075195
Low income,LIC,SP.REG.BRTH.ZS,Completeness of birth registration (%),2018,39.368180841827
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2018,3547535.88
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,699.411435185585
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2018,65.3241002244223
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2018,61.4677772253742
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,63.3907771004242
Low income,LIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2018,64.4895629882813
Lower middle income,LMC,SP.REG.BRTH.ZS,Completeness of birth registration (%),2018,71.2607006332291
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2018,6312992.3
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,2335.30312516721
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2018,70.6999977193081
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2018,67.2574959145555
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,68.9190229482207
Lower middle income,LMC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2018,85.0309600830078
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2018,26268730.262
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,5415.61100632926
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2018,74.1165553440709
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2018,69.7752608078173
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,71.8708317568173
Middle income,MIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2018,87.607536315918
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2018,19955737.962
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2018,9448.6348536615
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2018,78.5375945579394
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2018,73.1151720964105
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,75.7359495426608
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2019,10322761.5
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,44774.7750215677
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2019,83.5807481242099
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2019,78.3665849510435
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,80.8862524480768
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2019,10.0620433601448
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2019,29763290.2
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,4993.61938118882
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2019,73.4033889516535
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2019,69.137248914034
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,71.2049080545178
Low & middle income,LMY,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2019,82.7768173217773
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2019,3524516.1
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,720.474279044071
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2019,65.6681099229014
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2019,61.8040404760166
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,63.7319949477722
Low income,LIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2019,63.7252006530762
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2019,6287473.6
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,2411.33492174599
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2019,70.9299213559482
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2019,67.4641085152019
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,69.1368212313025
Lower middle income,LMC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2019,79.8532562255859
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2019,26238774.1
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,5487.84405800544
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2019,74.3129313309318
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2019,69.972585401015
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,72.0694392835072
Middle income,MIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2019,83.8700866699219
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2019,19951300.5
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2019,9548.20023835792
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2019,78.7251592470622
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2019,73.3272024342132
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,75.9402253347522
High income,HIC,AG.LND.FRST.K2,Forest area (sq. km),2020,10325771.6
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,43282.4234611717
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2020,83.0104083283774
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2020,77.5939950927746
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2020,80.2105306378702
High income,HIC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2020,13.2090509760101
Low & middle income,LMY,AG.LND.FRST.K2,Forest area (sq. km),2020,29711596.9
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,4759.77608177317
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2020,73.5192197367984
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2020,69.2617832284965
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2020,71.3261273958382
Low & middle income,LMY,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2020,82.9354400634766
Low income,LIC,AG.LND.FRST.K2,Forest area (sq. km),2020,3501893.7
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,703.733845480583
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2020,65.9930095344335
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2020,62.1275880246056
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2020,64.0575295648766
Lower middle income,LMC,AG.LND.FRST.K2,Forest area (sq. km),2020,6262077.9
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,2285.71110749433
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2020,71.1340499417826
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2020,67.6472308150582
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2020,69.3303443969452
Lower middle income,LMC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2020,81.263801574707
Middle income,MIC,AG.LND.FRST.K2,Forest area (sq. km),2020,26209703.2
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),2020,5237.02247349621
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2020,74.4187396069895
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2020,70.0882932792676
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2020,72.1811046069178
Middle income,MIC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2020,84.1147766113281
Upper middle income,UMC,AG.LND.FRST.K2,Forest area (sq. km),2020,19947625.3
